Features,Seed,Accuracy,Profit
"['open_pc', 'hanging_man', 'harami']",7,16.61341853035144,6248.1415851865495
"['open_pc', 'hanging_man', 'harami']",8,16.61341853035144,6248.1415851865495
"['open_pc', 'hanging_man', 'harami']",9,16.61341853035144,6248.1415851865495
"['sma_b', 'ema_d']",8,39.936102236421725,6245.097599665045
"['sma_b', 'ema_d']",9,39.936102236421725,6245.097599665045
"['open_pc', 'ema_a', 'tr']",2,29.073482428115017,6245.006795193953
"['sma_c', 'spinning_top']",0,30.35143769968051,6244.608032705921
"['three_whitesoldiers', 'ht_trendline']",6,46.00638977635783,6244.44278850672
"['stalled_pattern', 'ht_trendline']",2,46.00638977635783,6244.44278850672
"['unique_3_river', 'ht_trendline']",6,46.00638977635783,6244.44278850672
"['matching_low', 'short_line']",6,13.418530351437699,6244.118165043048
"['high_pc', 'three_outside']",7,14.057507987220447,6243.537622771797
"['volume_pc', 'three_outside']",0,14.376996805111823,6243.537622771797
"['volume_pc', 'three_outside']",5,14.376996805111823,6243.537622771797
"['volume_pc', 'three_outside']",9,14.376996805111823,6243.537622771797
"['open_pc', 'volume_pc', 'three_outside']",1,14.376996805111823,6243.537622771797
"['open_pc', 'volume_pc', 'three_outside']",2,14.376996805111823,6243.537622771797
"['open_pc', 'volume_pc', 'three_outside']",4,14.376996805111823,6243.537622771797
"['open_pc', 'volume_pc', 'three_outside']",5,14.376996805111823,6243.537622771797
"['open_pc', 'volume_pc', 'three_outside']",6,14.376996805111823,6243.537622771797
"['open_pc', 'volume_pc', 'three_outside']",9,14.376996805111823,6243.537622771797
"['open_pc', 'trade_count_pc', 'three_outside']",1,14.376996805111823,6243.537622771797
"['open_pc', 'trade_count_pc', 'three_outside']",2,14.376996805111823,6243.537622771797
"['open_pc', 'trade_count_pc', 'three_outside']",4,14.376996805111823,6243.537622771797
"['open_pc', 'trade_count_pc', 'three_outside']",5,14.376996805111823,6243.537622771797
"['open_pc', 'trade_count_pc', 'three_outside']",6,14.376996805111823,6243.537622771797
"['open_pc', 'trade_count_pc', 'three_outside']",7,14.376996805111823,6243.537622771797
"['dark_cloud_cover', 'doji_star']",8,15.015974440894569,6240.937598436882
"['frachp', 'tr']",1,47.6038338658147,6240.712190063936
"['frachp', 'tr']",2,47.6038338658147,6240.712190063936
"['frachp', 'tr']",3,47.6038338658147,6240.712190063936
"['frachp', 'tr']",4,47.6038338658147,6240.712190063936
"['frachp', 'tr']",6,47.6038338658147,6240.712190063936
"['frachp', 'tr']",8,47.6038338658147,6240.712190063936
"['frachp', 'tr']",9,47.6038338658147,6240.712190063936
"['tr', 'slow_d']",1,35.78274760383386,6239.772363460808
"['tr', 'slow_d']",6,35.78274760383386,6239.772363460808
"['open_pc', 'ema_d', 'ht_trendline']",1,36.42172523961661,6237.7947576198385
"['trade_count_pc', 'sar']",3,22.364217252396166,6236.60659151242
"['trade_count_pc', 'sar']",4,22.364217252396166,6236.60659151242
"['trade_count_pc', 'sar']",8,22.364217252396166,6236.60659151242
"['open_pc', 'high_pc', 'kama']",7,27.15654952076677,6234.098321810598
